line,src_span_toks,tgt_span_toks,src_span_start,src_span_end,tgt_span_start,tgt_span_end
1942,"['Typhoon', 'No.', '17']","['十', '七', '号', '台', '风']",29,31,27,31
1942,"['the', 'Flood', 'Prevention', 'and', 'Drought', 'Prevention', 'Headquarters']",,4,10,-1,-1
1943,"['August', '30th']","['八', '月', '三', '十', '日']",2,3,2,6
1943,"['158,300']","['十', '五', '点', '八', '三', '万', '个']",9,9,14,20
1943,"['936,500']","['九', '十', '三', '点', '六', '五', '万', '工']",14,14,26,33
1943,"['730,000', 'cubic', 'meters']","['七', '十', '三', '万', '立', '方', '米']",20,22,41,47
1944,"['Typhoon', 'No.', '17']","['十', '七', '号', '台', '风']",4,6,0,4
1944,['Wenzhou'],"['温', '州', '市']",14,14,12,14
1944,"['862', 'kilometers']","['八', '百', '六', '十', '二', '公', '里']",8,9,19,25
1944,"['357.7', 'kilometers']","['三', '百', '五', '十', '七', '点', '七', '公', '里']",21,22,35,43
1945,"['August', '3rd', 'and', 'August', '15th', 'of', 'the', 'lunar', 'calendar']","['农', '历', '八', '月', '初', '三']",5,13,1,6
1946,['Wenzhou'],"['温', '州']",3,3,0,1
1947,['991'],"['九', '百', '九', '十', '一', '处']",15,15,14,19
1947,['Zhejiang'],"['浙', '江']",42,42,36,37
1948,['Wenzhou'],"['温', '州', '市']",5,5,3,5
1950,"['this', 'year']","['今', '年']",12,13,4,5
1950,"['19', 'years', 'old']","['十', '九', '岁']",9,11,6,8
1950,"['Hao', 'Ding']","['丁', '豪']",4,5,10,11
1950,['China'],"['中', '国']",33,33,14,15
1951,"['three', 'years', 'old']","['三', '岁']",3,5,0,1
1951,"['that', 'year']","['这', '一', '年']",20,21,24,26
1953,"['Hao', 'Ding']","['丁', '豪']",3,4,2,3
1953,['Hangzhou'],"['杭', '州', '隆', '昌', '粮', '油', '贸', '易', '公', '司']",19,19,10,19
1953,"['20,000', 'yuan']","['二', '万', '元']",21,22,22,24
1953,"['the', 'Artificial', 'Limbs', 'Factory']","['假', '肢', '厂']",36,39,33,35
1953,"['the', 'Longchang', 'Grain', 'and', 'Oil', 'Trade', 'Company']",,11,17,-1,-1
1958,"['more', 'than', '30,000']","['三', '万', '多']",4,6,6,8
1959,['Guangdong'],"['广', '东']",16,16,16,17
1959,"['more', 'than', '2,000']","['两', '千', '多', '个']",35,37,36,39
1960,"['Guangdong', 'Province']","['广', '东', '省']",11,12,12,14
1962,['First'],"['第', '一']",15,15,13,14
1962,"['Global', 'Chinese', 'Physics', 'Convention']","['全', '球', '华', '人', '物', '理', '学', '大', '会']",18,21,16,24
1963,"['the', 'Overseas', 'Chinese', 'Physics', 'Institute']","['海', '外', '华', '人', '物', '理', '学', '会']",13,17,16,23
1963,"['Shantou', 'University']","['汕', '头', '大', '学']",19,20,25,28
1963,"['the', 'Physics', 'Institute', 'of', 'China']","['中', '国', '物', '理', '学', '会']",22,26,30,35
1963,"['the', 'Physics', 'Institute', 'of', 'Taipei', ',', 'China']","['中', '国', '台', '北', '物', '理', '学', '会']",28,34,37,44
1963,"['the', 'Hong', 'Kong', 'Physics', 'Institute']","['香', '港', '物', '理', '学', '会']",36,40,46,51
1963,"['the', 'National', 'Natural', 'Science', 'Foundation', 'of', 'China']","['中', '国', '国', '家', '自', '然', '科', '学', '基', '金', '委', '员', '会']",42,48,53,65
1963,"['the', 'Chinese', 'Academy', 'of', 'Science']","['中', '国', '科', '学', '院']",50,54,67,71
1965,"['Zhengdao', 'Li']","['李', '政', '道']",19,20,10,12
1965,"['Yuanzhe', 'Li']","['李', '远', '哲']",22,23,14,16
1965,"['Zhaozhong', 'Ding']","['丁', '肇', '中']",25,26,18,20
1965,"['Jianxiong', 'Wu']","['吴', '健', '雄']",28,29,22,24
1965,"['Daqiu', 'Wu']","['吴', '大', '猷']",31,32,26,28
1965,"['Xide', 'Xie']","['谢', '希', '德']",34,35,30,32
1965,"['Jici', 'Yan']","['严', '济', '慈']",37,38,34,36
1965,"['Zhenning', 'Yang']","['杨', '振', '宁']",40,41,38,40
1965,"['Guangzhao', 'Zhou']","['周', '光', '召']",43,44,42,44
1965,"['Guangya', 'Zhu']","['朱', '光', '亚']",46,47,46,48
1965,['17'],"['十', '七', '位']",16,16,50,52
1968,['two'],,28,28,-1,-1
1971,"['the', 'United', 'Nations', 'Security', 'Council']","['联', '合', '国', '安', '理', '会']",8,12,8,13
1971,['Gorazde'],"['戈', '拉', '日', '代']",23,23,19,22
1971,['NATO'],"['北', '约']",25,25,32,33
1971,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",33,35,35,36
1971,['Serbs'],"['塞', '族']",31,31,37,38
1972,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",4,6,0,1
1972,['Serb'],"['塞', '族']",1,1,2,3
1972,"['United', 'Nations']","['联', '合', '国']",13,14,10,12
1972,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",19,21,14,15
1973,"['the', 'Serbian', 'Republic']","['塞', '尔', '维', '亚', '共', '和', '国']",3,5,0,6
1973,['Milosevic'],"['米', '洛', '舍', '维', '奇']",1,1,9,13
1974,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",23,25,12,13
1974,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",45,47,42,43
1977,"['the', 'HK', '-', 'UK', 'Legislative', 'Bureau']",['港'],8,13,5,5
1977,"['the', 'Municipal', 'Bureau']","['市', '政', '局']",15,17,15,17
1977,"['the', 'Regional', 'Municipal', 'Bureau']","['区', '域', '市', '政', '局']",19,22,19,23
1977,"['the', 'District', 'Parliament']","['区', '议', '会']",25,27,25,27
1977,"['June', '30th', ',', '1997']","['一', '九', '九', '七', '年', '六', '月', '三', '十', '日']",31,34,29,38
1979,"['Zemin', 'Jiang']","['江', '泽', '民']",1,2,0,2
1979,['Russia'],"['俄', '罗', '斯']",7,7,9,11
1979,['Ukraine'],"['乌', '克', '兰']",10,10,13,15
1979,['France'],"['法', '国']",12,12,17,18
1980,"['the', 'Diaoyutai', 'State', 'Guest', 'House']","['钓', '鱼', '台']",17,21,4,6
1980,"['the', 'Fangfei', 'Garden']","['芳', '菲', '苑']",13,15,10,12
1980,['Russia'],"['俄', '罗', '斯']",9,9,18,20
1980,['France'],"['法', '国']",11,11,22,23
1980,"['Sino', '-', 'Russian']",['中'],28,30,31,31
1980,"['Sino', '-', 'French']",['中'],32,34,34,34
1981,['Chinese'],"['中', '国']",13,13,11,12
1981,['Russia'],"['俄', '国']",22,22,21,22
1981,['China'],['中'],31,31,36,36
1981,['Russia'],['俄'],33,33,37,37
1981,"['Zemin', 'Jiang']","['江', '泽', '民']",42,43,56,58
1981,"['recent', 'years']","['近', '几', '年']",60,61,62,64
1981,['China'],['中'],56,56,68,68
1981,['Russia'],['俄'],58,58,69,69
1981,['two'],,64,64,-1,-1
1984,['China'],['中'],11,11,4,4
1984,['Russia'],['俄'],13,13,5,5
1986,['Barisque'],"['巴', '拉', '迪', '尔']",2,2,0,3
1986,['April'],"['四', '月']",6,6,6,7
1986,['China'],['华'],4,4,9,9
1986,['Mitterrand'],"['密', '特', '朗']",15,15,16,18
1986,['France'],"['法', '国']",24,24,25,26
1987,['two'],,4,4,-1,-1
1989,['France'],"['法', '国']",14,14,4,5
1989,['Taiwan'],"['台', '湾']",16,16,7,8
1991,['China'],"['中', '国']",5,5,9,10
1991,"['over', '3,000']","['三', '千', '余', '家']",8,9,22,25
1991,"['more', 'than', '600']","['六', '百', '多', '家']",24,26,34,37
1991,"['about', '300,000']","['三', '十', '万']",32,33,44,46
1991,"['50', 'million']","['五', '千', '多', '万', '件']",42,43,56,60
1991,"['8', 'billion', 'yuan']","['八', '十', '亿', '元']",54,56,73,76
1992,"['the', 'first', 'half', 'of', 'this', 'year']","['今', '年', '上', '半', '年']",1,6,0,4
1992,['56'],"['五', '十', '六', '家']",12,12,8,11
1992,['47'],"['四', '十', '七', '家']",20,20,22,25
1992,"['84', '%']","['百', '分', '之', '八', '十', '四']",27,28,36,41
1994,"['April', '12th']","['四', '月', '十', '二', '日']",5,6,4,8
1994,"['Straits', 'Association']","['海', '协']",8,9,10,11
1994,"['the', 'Straits', 'Association']","['海', '协']",13,15,18,19
1994,"['recent', 'years']","['近', '年']",55,56,37,38
1994,['Taiwanese'],"['台', '湾']",52,52,52,53
1994,['Straits'],,42,42,-1,-1
1996,"['the', 'Straits', 'Association']","['海', '协']",2,4,1,2
1996,"['the', 'Straits', 'Foundation']","['海', '基', '会']",15,17,11,13
1996,['Taiwanese'],"['台', '湾']",44,44,48,49
1996,['two'],,75,75,-1,-1
1997,"['the', 'Straits', 'Association']","['海', '协']",45,47,49,50
1997,['Straits'],,19,19,-1,-1
1998,['two'],,11,11,-1,-1
1999,"['the', 'Straits', 'Foundation']","['海', '基', '会']",1,3,1,3
2000,['three'],"['三', '名']",8,8,10,11
2002,"['ten', 'years', 'ago']","['十', '年']",7,9,9,10
2002,['China'],"['中', '国']",20,20,17,18
2004,['China'],"['中', '国']",41,41,58,59
2005,['China'],"['中', '国']",31,31,48,49
2006,"['the', 'Infrared', 'Physics', 'Laboratory']","['红', '外', '物', '理', '实', '验', '室']",1,4,1,7
2008,['1862'],"['一', '八', '六', '二', '年']",1,1,0,4
2008,"['Bavaria', ',', 'Germany']","['德', '国']",12,14,5,6
2009,"['the', 'past', '100', 'years']","['一', '百', '多', '年']",1,4,0,3
2009,['8'],"['８', '块']",11,11,19,20
2009,"['the', 'same', 'period']",,15,17,-1,-1
2012,['US'],"['美', '国', '耶', '鲁', '大', '学']",7,7,15,20
2012,['Austern'],"['奥', '斯', '特', '姆']",1,1,21,24
2012,"['a', 'few', 'days', 'ago']","['日', '前']",25,28,27,28
2012,"['the', 'Chinese', 'Academy', 'of', 'Sciences']","['中', '国', '科', '学', '院', '古', '脊', '椎', '所']",41,45,31,39
2012,"['Yale', 'University']",,3,4,-1,-1
2012,"['the', 'Ancient', 'Birds', 'Institute']",,36,39,-1,-1
2013,['China'],"['中', '国']",4,4,4,5
2013,"['recent', 'years']","['近', '几', '年']",7,8,6,8
2013,['Gansu'],"['甘', '肃']",24,24,12,13
2013,['Hebei'],"['河', '北']",26,26,15,16
2013,"['Inner', 'Mongolia']","['内', '蒙', '古']",28,29,18,20
2013,['Liaoning'],"['辽', '宁']",31,31,22,23
2013,"['the', 'early', 'Mesozoic', 'period']","['中', '生', '代']",16,19,32,34
2013,"['the', 'early', 'Cretaceous', 'age']","['早', '白', '垩', '世']",40,43,48,51
2015,['China'],"['中', '国']",23,23,9,10
2015,['Chinese'],"['中', '国']",26,26,35,36
2015,['China'],"['中', '国']",40,40,45,46
2018,['Canada'],['加'],8,8,4,4
2018,['China'],['中'],10,10,6,6
2018,['two'],,5,5,-1,-1
2019,"['recent', 'years']","['近', '年', '来']",7,8,6,8
2019,['China'],['中'],20,20,10,10
2019,['Canada'],['加'],22,22,11,11
2022,['McLauren'],"['麦', '克', '拉', '伦']",4,4,6,9
2022,"['Jiahua', 'Zou']",,6,7,-1,-1
2024,"['the', 'United', 'Nations']","['联', '合', '国']",2,4,3,5
2025,"['the', 'State', 'Council']","['国', '务', '院']",13,15,4,6
2025,['35'],"['三', '十', '五', '个']",7,7,20,23
2025,"['Qichen', 'Qian']","['钱', '其', '琛']",26,27,33,35
2026,"['the', 'United', 'Nations']","['联', '合', '国']",12,14,8,10
2027,"['the', 'United', 'Nations']","['联', '合', '国']",3,5,3,5
2029,"['the', 'United', 'Nations']",,6,8,-1,-1
2030,"['the', 'United', 'Nations']",,3,5,-1,-1
2031,"['United', 'Nations']","['联', '合', '国']",6,7,5,7
2031,['China'],"['中', '国']",10,10,12,13
2031,"['the', 'United', 'Nations', 'Charter']","['联', '合', '国', '宪', '章']",23,26,21,25
2031,"['United', 'Nations']","['联', '合', '国']",38,39,47,49
2031,['Charter'],"['宪', '章']",47,47,52,53
2032,"['the', 'National', 'Committee']","['国', '家', '委', '员', '会']",10,12,0,4
2032,"['Foreign', 'Economy', 'and', 'Trade', 'Ministry']","['外', '经', '贸', '部']",16,20,9,12
2032,"['Yi', 'Wu']","['吴', '仪']",4,5,15,16
2032,['China'],"['中', '国']",32,32,22,23
2032,"['the', 'United', 'Nations']","['联', '合', '国']",34,36,25,27
2034,['two'],,5,5,-1,-1
2035,['Chinese'],"['中', '国']",2,2,3,4
2036,"['Middle', 'Eastern']","['中', '东']",12,13,8,9
2036,['Israelis'],"['以', '色', '列', '人']",18,18,18,21
2036,['Arabs'],"['阿', '拉', '伯', '人']",20,20,25,28
2036,['China'],,3,3,-1,-1
2038,['Bilyasainyaur'],"['比', '利', '亚', '塞', '尼', '奥', '尔']",4,4,13,19
2038,"['the', 'Latin', 'American', 'Unification', 'Association']","['拉', '美', '一', '体', '化', '协', '会']",18,22,21,27
2038,"['the', 'Representation', 'Committee']",,8,10,-1,-1
2039,['China'],"['中', '国']",4,4,0,1
2039,"['the', 'Latin', 'American', 'Unification', 'Association']","['拉', '美', '一', '体', '化', '协', '会']",10,14,9,15
2041,['first'],,3,3,-1,-1
2042,['Nanjing'],"['南', '京', '紫', '金', '山', '天', '文', '台']",36,36,0,7
2042,['China'],"['中', '国']",48,48,54,55
2042,"['the', 'Zijin', 'Mountain', 'Astronomical', 'Observatory']",,30,34,-1,-1
2043,['21'],"['二', '十', '一', '颗']",4,4,0,3
2043,"['five', 'and', 'a', 'half', 'days']","['五', '天', '半']",10,14,12,14
2044,"['the', 'Zijin', 'Mountain', 'Astronomical', 'Observatory']","['紫', '金', '山', '天', '文', '台']",5,9,1,6
2044,['21'],"['二', '十', '一', '颗']",20,20,20,23
2044,['Jupiter'],"['木', '星']",23,23,27,28
2044,"['60', 'km', '/', 's']","['每', '秒', '六', '十', '公', '里']",29,32,37,42
2045,"['Yunnan', 'Province']","['云', '南', '省', '民', '政', '厅']",12,13,5,10
2045,['China'],"['中', '国']",23,23,16,17
2045,['Laos'],"['老', '挝']",25,25,19,20
2045,['UNHCR'],"['联', '合', '国', '难', '民', '署']",28,28,22,27
2045,['China'],['华'],34,34,36,36
2045,['Laotian'],"['老', '挝']",31,31,37,38
2045,['Yunnan'],"['云', '南']",36,36,44,45
2045,['12'],"['十', '二', '批']",47,47,51,53
2045,['2917'],"['二', '千', '九', '百', '一', '十', '七', '人']",44,44,55,62
2045,['China'],['华'],66,66,76,76
2045,['Laotian'],"['老', '挝']",63,63,77,78
2045,"['over', '73', '%']","['百', '分', '之', '七', '十', '三']",57,59,82,87
2045,"['the', 'Civil', 'Administration', 'Office']",,7,10,-1,-1
2046,"['the', 'State', 'Council']","['国', '务', '院']",6,8,2,4
2046,"['since', '1978']","['一', '九', '七', '八', '年']",10,11,12,16
2046,['Yunnan'],"['云', '南']",13,13,20,21
2046,"['over', '64,100']","['六', '万', '四', '千', '一', '百', '余', '人']",19,20,30,37
2046,['Laotian'],"['老', '挝']",27,27,41,42
2046,"['by', '1991']","['一', '九', '九', '一', '年']",24,25,46,50
2046,['3994'],"['三', '千', '九', '百', '九', '十', '四', '人']",31,31,53,60
2047,"['the', 'past', '15', 'years']","['十', '五', '年']",1,4,0,2
2047,"['over', '40']","['四', '十', '多', '个']",12,13,10,13
2047,"['260', 'million', 'yuan']","['二', '点', '六', '亿', '元']",29,31,35,39
2049,['China'],['中'],7,7,2,2
2049,['Laos'],['老'],9,9,4,4
2049,['Laotian'],"['老', '挝']",12,12,15,16
2049,['China'],['华'],25,25,28,28
2049,['Laotian'],"['老', '挝']",22,22,29,30
2050,['Yunnan'],"['云', '南', '省']",7,7,7,9
2050,['Laotian'],"['老', '挝']",25,25,25,26
2050,['UNHCR'],"['联', '合', '国', '难', '民', '署']",29,29,30,35
2051,['Yunnan'],"['云', '南']",11,11,3,4
2051,['1075'],"['一', '千', '零', '七', '十', '五', '名']",7,7,7,13
2051,['Laotian'],"['老', '挝']",8,8,14,15
2051,['Yunnan'],"['云', '南', '省']",22,22,30,32
2053,['US'],"['美', '国']",16,16,15,16
2053,['Nixon'],"['尼', '克', '松']",19,19,20,22
2053,['Chinese'],"['中', '国']",23,23,30,31
2053,['Chinese'],"['中', '国']",30,30,38,39
2053,['US'],,35,35,-1,-1
2055,['China'],"['中', '国']",4,4,0,1
2057,"['Peng', 'Li']","['李', '鹏']",1,2,0,1
2057,"['the', 'Kyrgyzstan', 'Republic']","['吉', '尔', '吉', '斯', '共', '和', '国']",7,9,5,11
2057,['Akayev'],"['阿', '卡', '耶', '夫']",5,5,14,17
2057,"['this', 'morning']","['今', '天']",24,25,18,19
2057,"['two', '-', 'and', '-', 'half', '-', 'hour']","['两', '个', '半', '小', '时']",12,18,30,34
2057,['two'],,34,34,-1,-1
2059,['China'],"['中', '国']",14,14,4,5
2059,"['the', 'United', 'Nations', 'Security', 'Council']","['联', '合', '国', '安', '理', '会']",8,12,8,13
2060,['two'],,7,7,-1,-1
2061,"['Peng', 'Li']","['李', '鹏']",1,2,0,1
2061,"['Zemin', 'Jiang']","['江', '泽', '民']",10,11,9,11
2061,['Akayev'],"['阿', '卡', '耶', '夫']",14,14,15,18
2062,['Kyrgyzstan'],"['吉', '尔', '吉', '斯']",6,6,3,6
2063,['Kyrgyzstan'],"['吉', '尔', '吉', '斯']",3,3,4,7
2063,['China'],"['中', '国']",7,7,12,13
2063,"['Central', 'Asian']","['中', '亚']",19,20,17,18
2064,"['Sino', '-', 'Kyrgyzstani']",['中'],6,8,2,2
2066,['Kyrgyzstan'],"['吉', '尔', '吉', '斯']",16,16,4,7
2066,['China'],"['中', '国']",22,22,9,10
2066,['Xinjiang'],"['新', '疆']",19,19,12,13
2067,"['Peng', 'Li']","['李', '鹏']",1,2,0,1
2067,['China'],"['中', '国']",6,6,7,8
2067,"['Central', 'Asian']","['中', '亚']",14,15,11,12
2067,['Russia'],"['俄', '罗', '斯']",21,21,22,24
2068,['Akayev'],"['阿', '卡', '耶', '夫']",1,1,0,3
2068,"['Central', 'Asian']","['中', '亚']",16,17,8,9
2068,['Russia'],"['俄', '罗', '斯']",20,20,13,15
2069,['two'],,4,4,-1,-1
2071,"['the', 'past', 'two', 'years']","['近', '两', '年', '来']",1,4,0,3
2071,"['Guangdong', 'Province']","['广', '东', '省']",6,7,5,7
2072,"['more', 'than', 'half', 'a', 'month']","['半', '月']",26,30,8,9
2072,"['more', 'than', '1000']","['上', '千', '家']",15,17,17,19
2072,"['more', 'than', '10,000']","['十', '万']",20,22,25,26
2073,"['the', 'whole', 'year', 'of', '1993']","['一', '九', '九', '三', '年', '一', '年']",1,5,0,6
2073,"['more', 'than', '463,000']","['四', '十', '六', '万', '三', '千', '多', '人']",17,19,26,33
2073,"['62,000']","['六', '万', '二', '千', '人']",27,27,45,49
2073,"['45.8', '%']","['百', '分', '之', '四', '十', '五', '点', '八']",39,40,66,73
2073,"['78', '%']","['百', '分', '之', '七', '十', '八']",53,54,84,89
2078,['Russian'],"['俄', '罗', '斯', '军', '队']",10,10,4,8
2078,['Germany'],"['德', '国']",13,13,11,12
2078,"['the', '31st']","['３', '１', '日']",19,20,16,18
2078,['Berlin'],"['柏', '林']",17,17,20,21
2079,['Soviet'],"['苏', '联', '军', '队']",4,4,4,7
2079,['Europe'],"['欧', '洲']",16,16,18,19
2079,['Nazism'],,13,13,-1,-1
2080,['Germanys'],['德'],6,6,1,1
2080,['USSR'],"['苏', '联']",10,10,7,8
2080,"['Democratic', 'Republic', 'of', 'Germany']","['民', '主', '德', '国']",18,21,11,14
2080,"['380,000']","['３', '８', '万']",13,13,18,20
2080,['two'],,5,5,-1,-1
2081,['German'],"['德', '国']",1,1,0,1
2081,['Soviet'],"['苏', '军']",4,4,9,10
2081,['1991'],"['１', '９', '９', '１', '年']",11,11,12,16
2081,['Germany'],,8,8,-1,-1
2082,['Germany'],['德'],9,9,2,2
2082,['Russia'],['俄'],11,11,3,3
2082,"['the', 'end', 'of', 'this', 'month']","['本', '月', '底']",13,17,10,12
2082,['Russian'],"['俄', '军']",24,24,14,15
2082,['Germany'],"['德', '国']",27,27,20,21
2082,['two'],,6,6,-1,-1
2083,['Germany'],"['德', '国']",4,4,3,4
2083,['Soviet'],"['苏', '军']",15,15,6,7
2083,"['12', 'billion', 'marks']","['１', '２', '０', '亿', '马', '克']",6,8,14,19
2085,['secondary'],,12,12,-1,-1
2086,['Kunming'],"['昆', '明']",4,4,0,1
2086,"['Chiang', 'Mai', ',', 'Thailand']","['泰', '国']",6,9,3,4
2086,['Kunming'],"['昆', '明']",12,12,8,9
2086,"['Lashio', ',', 'Burma']","['缅', '甸']",14,16,11,12
2086,['two'],['两'],1,1,16,16
2086,['Yunnan'],"['云', '南']",23,23,21,22
2086,['Vietnam'],"['越', '南']",25,25,24,25
2086,['Yunnan'],"['云', '南']",29,29,27,28
2086,['Thailand'],"['泰', '国']",31,31,30,31
2086,['two'],['两'],20,20,33,33
2086,['first'],,38,38,-1,-1
2087,['Vietnamese'],"['越', '南']",6,6,6,7
2087,"['Asian', 'Development', 'Bank']","['亚', '行']",9,11,11,12
2088,['6'],['６'],9,9,8,8
2089,"['the', 'Asian', 'Development', 'Bank']","['亚', '行']",3,6,0,1
2089,['1992'],"['１', '９', '９', '２', '年']",1,1,3,7
2089,['China'],"['中', '国']",20,20,14,15
2089,['Yunnan'],"['云', '南']",22,22,17,18
2089,['Cambodia'],"['柬', '埔', '寨']",25,25,21,23
2089,['Laos'],"['老', '挝']",27,27,25,26
2089,['Burma'],"['缅', '甸']",29,29,28,29
2089,['Thailand'],"['泰', '国']",31,31,31,32
2089,['Vietnam'],"['越', '南']",33,33,34,35
2089,['first'],,7,7,-1,-1
2089,['secondary'],,16,16,-1,-1
2091,"['Hainan', 'Province']","['海', '南', '省', '交', '通', '运', '输', '厅']",5,6,3,10
2091,['Hainan'],"['海', '南', '省']",13,13,14,16
2091,['Thailand'],"['泰', '国', 'Ｅ', 'Ｖ', 'Ｐ', 'Ｅ', 'Ｃ', '国', '际', '有', '限', '公', '司']",38,38,25,37
2091,['Haikou'],"['海', '口', '旭', '峰', '旅', '业', '发', '展', '有', '限', '公', '司']",26,26,43,54
2091,"['Transportation', 'and', 'Transport', 'Department']",,7,10,-1,-1
2091,"['Xufeng', 'Tourism', 'Development', 'Company', ',', 'Ltd.']",,19,24,-1,-1
2091,"['EVREC', 'International', 'Company', ',', 'Ltd.']",,32,36,-1,-1
2092,"['next', 'year']","['明', '年']",5,6,4,5
2092,['Haikou'],"['海', '口']",11,11,13,14
2092,['Yangpu'],"['洋', '浦']",13,13,16,17
2092,"['Sanya', 'City', 'District']","['三', '亚']",17,19,20,21
2093,['Hainan'],"['海', '南']",4,4,0,1
2093,['Haikou'],"['海', '口']",7,7,10,11
2093,['Sanya'],"['三', '亚']",14,14,15,16
2093,"['377', 'kilometers']","['三', '百', '七', '十', '七', '公', '里']",24,25,20,26
2093,"['9.3', 'billion', 'yuan', 'RMB']","['九', '十', '三', '亿', '元', '人', '民', '币']",32,35,33,40
2097,"['500', 'to', '600', 'degrees', 'centigrade']","['至', '六', '百', '度']",31,35,27,30
2100,"['15', 'million', 'kilowatts']","['一', '千', '五', '百', '万', '千', '瓦']",14,16,18,24
2101,['US'],"['美', '国', '伊', '中', '公', '司']",9,9,1,6
2101,"['the', 'Weir', 'Group']","['威', '尔', '集', '团']",11,13,12,15
2101,"['the', 'Jiangsu', 'Electric', 'Power', 'Department']","['江', '苏']",15,19,17,18
2101,"['the', 'Yizhong', 'Company']",,4,6,-1,-1
2102,"['the', 'Weir', 'Group']","['威', '尔', '集', '团']",5,7,15,18
2103,['Asian'],"['亚', '洲']",8,8,5,6
2103,['Japan'],"['日', '本']",41,41,40,41
2103,"['South', 'Korea']","['韩', '国']",43,44,43,44
2103,['Taiwan'],"['台', '湾']",46,46,46,47
2103,"['3000', 'US', 'dollars']","['三', '千', '美', '元']",37,39,58,61
2106,['three'],['三'],5,5,7,7
2106,['Chinese'],,8,8,-1,-1
2107,['Chinese'],,4,4,-1,-1
2109,"['this', 'morning']","['上', '午']",2,3,0,1
2109,['two'],,6,6,-1,-1
2110,['US'],['美'],11,11,4,4
2110,['China'],['中'],13,13,5,5
2110,"['the', 'New', 'York', 'Stock', 'Exchange']","['纽', '约', '股', '票', '交', '易', '所']",16,20,20,26
2110,"['the', 'Shanghai', 'Securities', 'Exchange']","['上', '海', '证', '券', '交', '易', '所']",22,25,28,34
2111,['today'],"['今', '天']",10,10,7,8
2111,['3'],['三'],7,7,12,12
2111,['Shanghai'],"['上', '海']",32,32,21,22
2111,['US'],"['美', '国']",22,22,24,25
2111,['Brown'],"['布', '朗']",17,17,30,31
2111,['US'],,3,3,-1,-1
2111,"['Commercial', 'Affairs', 'Department']",,23,25,-1,-1
2113,['Chinese'],"['中', '华']",5,5,6,7
2113,['Chinese'],"['华', '侨']",47,47,50,51
2113,['Chinese'],"['华', '人']",49,49,53,54
2115,"['December', '8th']","['十', '二', '月', '八', '日']",14,15,4,8
2115,"['the', 'Shenzhen', 'Gymnasium']","['深', '圳', '体', '育', '馆']",10,12,10,14
2115,"['the', '20th', 'century']","['二', '十', '世', '纪']",28,30,27,30
2115,['Chinese'],"['中', '华']",24,24,36,37
2116,"['the', 'Chinese', 'National', 'Federation', 'of', 'Returned', 'Overseas', 'Chinese']","['中', '华', '全', '国', '归', '国', '华', '侨', '联', '合', '会']",11,18,6,16
2116,"['the', 'Ministry', 'of', 'Culture']","['文', '化', '部']",20,23,18,20
2116,['CCTV'],"['中', '央', '电', '视', '台']",25,25,22,26
2116,"['the', 'Cultural', 'Department', 'of', 'Shenzhen', 'City']","['深', '圳', '市', '文', '化', '局']",27,32,28,33
2116,"['the', 'Overseas', 'Chinese', 'International', 'Cultural', 'Exchange', 'Promotion', 'Association', 'of', 'China']","['中', '国', '华', '侨', '国', '际', '文', '化', '交', '流', '促', '进', '会']",34,43,35,47
2118,"['Philippines', 'Cultural', 'Center']","['菲', '律', '宾', '文', '化', '中', '心']",8,10,5,11
2119,['five'],['五'],2,2,4,4
2120,['1958'],"['１', '９', '５', '８', '年']",6,6,3,7
2120,['172'],"['１', '７', '２', '位']",8,8,17,20
2120,['14'],"['１', '４']",11,11,24,25
2122,"['up', 'to', 'the', 'end', 'of', 'July', 'this', 'year']","['今', '年', '七', '月', '底']",4,11,5,9
2122,['Tianjin'],"['天', '津', '市']",13,13,11,13
2122,['871'],"['八', '百', '七', '十', '一', '家']",19,19,23,28
2122,"['900', 'million', 'US', 'dollars']","['九', '亿', '多', '美', '元']",33,36,35,39
2122,"['73.8', '%']","['百', '分', '之', '七', '十', '三', '点', '八']",44,45,46,53
2122,['Taiwanese'],,20,20,-1,-1
2122,['Taiwanese'],,40,40,-1,-1
2123,['third'],"['第', '三']",13,13,23,24
2123,['fourth'],"['第', '四']",15,15,27,28
2123,['Taiwanese'],,3,3,-1,-1
2124,['Tianjin'],"['天', '津']",20,20,18,19
2124,['Taiwanese'],,3,3,-1,-1
2125,"['90', '%']","['九', '成']",10,11,11,12
2125,['Taiwanese'],,1,1,-1,-1
2129,['China'],['中'],20,20,25,25
2129,['US'],['美'],22,22,26,26
2129,['seven'],['七'],28,28,33,33
2129,['China'],['华'],27,27,36,36
2129,['Chinese'],"['中', '国']",50,50,60,61
2129,['Nixon'],,1,1,-1,-1
2129,['two'],,41,41,-1,-1
2130,['Nixon'],"['尼', '克', '松']",22,22,19,21
2132,"['August', '30th']","['八', '月', '三', '十', '日']",5,6,11,15
2132,['China'],['华'],8,8,17,17
2132,['China'],"['中', '国']",27,27,25,26
2132,"['the', 'Foreign', 'Affair', 'Institute']",,13,16,-1,-1
2133,"['the', 'evening']","['晚', '上']",1,2,0,1
2133,"['the', 'Foreign', 'Affair', 'Institute']","['外', '交', '学', '会']",6,9,3,6
