line,src_span_toks,tgt_span_toks,src_span_start,src_span_end,tgt_span_start,tgt_span_end
1925,['Fughr'],"['福', '格', '尔']",6,6,7,9
1926,['Russia'],"['在', '俄']",35,35,30,31
1926,['NATO'],"['在', '俄', '罗', '斯', '和', '北']",37,37,30,35
1928,"['August', '30th', 'and', '31st']","['８', '月', '３', '０', '日', '和', '３', '１', '日']",23,26,22,30
1928,['Japanese'],"['这', '项', '发', '射', '工', '作', '的', '日', '本', '宇', '宙']",3,3,5,15
1929,"['41.5', 'billion', 'yen']","['４', '１', '５', '亿', '日', '元']",5,7,15,20
1931,['CCP'],"['号', '召', '，', '从', '保']",20,20,20,24
1931,"['the', 'State', 'Council']","['国', '务', '院']",22,24,16,18
1931,"['the', 'Central', 'Commitee']","['中', '央', '直', '属', '机', '关', '要', '带', '头', '响', '应', '中', '共', '中', '央', '、']",2,4,0,15
1933,['France'],"['他', '强', '调', '，', '法', '国']",4,4,1,6
1933,['Haitian'],"['他', '强', '调', '，', '法', '国']",26,26,1,6
1933,['Haiti'],"['他', '强', '调', '，', '法', '国', '不', '会', '参', '与', '对', '海', '地']",12,12,1,13
1936,"['the', 'National', 'Development', 'Bank']","['国', '家', '开', '发', '银', '行']",8,11,4,9
1938,"['the', 'National', 'Development', 'Bank']","['国', '家', '开', '发', '银']",10,13,4,8
1940,"['the', 'National', 'Development', 'Bank']","['国', '家', '开', '发', '银']",4,7,6,10
1940,"['the', 'Construction', 'Bank']","['国', '家', '开', '发', '银', '行']",9,11,6,11
1942,"['Typhoon', 'No.', '17']","['十', '七']",29,31,27,28
1942,['Wenzhou'],"['该', '市']",12,12,17,18
1943,"['936,500']","['八', '三', '万', '个', '，', '累', '计', '投', '工', '九', '十', '三', '点', '六', '五', '万']",14,14,17,32
1943,"['730,000', 'cubic', 'meters']","['九', '十', '三', '点', '六', '五', '万', '工']",20,22,26,33
1943,"['158,300']","['十', '五', '点', '八', '三', '万']",9,9,14,19
1943,"['August', '30th']","['八', '月', '三', '十', '日']",2,3,2,6
1944,"['357.7', 'kilometers']","['三', '百', '五', '十', '七', '点', '七', '公', '里']",21,22,35,43
1944,"['862', 'kilometers']","['八', '百', '六', '十', '二', '公', '里']",8,9,19,25
1944,['Wenzhou'],"['温', '州']",14,14,12,13
1944,"['Typhoon', 'No.', '17']","['正', '面', '袭', '击', '，', '使', '温', '州', '市']",4,6,6,14
1945,"['August', '3rd', 'and', 'August', '15th', 'of', 'the', 'lunar', 'calendar']","['三', '、', '八', '月', '十', '五', '日', '的', '大', '潮', '汛']",5,13,6,16
1946,['Wenzhou'],"['抢', '险', '筑', '坝', '保', '家', '园']",3,3,13,19
1947,['991'],['一'],15,15,18,18
1947,['Zhejiang'],"['从', '浙', '江']",42,42,35,37
1948,['Wenzhou'],"['温', '州']",5,5,3,4
1950,"['this', 'year']","['今', '年']",12,13,4,5
1950,"['Hao', 'Ding']","['丁', '豪']",4,5,10,11
1950,"['19', 'years', 'old']","['今', '年', '十', '九', '岁']",9,11,4,8
1950,['China'],"['新', '中', '国']",33,33,13,15
1951,"['three', 'years', 'old']","['三', '岁', '时', '一', '场', '高', '烧', '，', '使', '他', '患', '上', '了', '严', '重', '的', '小']",3,5,0,16
1951,"['that', 'year']","['症', '，', '这', '一', '年']",20,21,22,26
1953,"['20,000', 'yuan']","['杭', '州', '隆', '昌', '粮', '油', '贸', '易', '公', '司', '捐', '款', '二', '万', '元']",21,22,10,24
1953,"['the', 'Artificial', 'Limbs', 'Factory']","['假', '肢', '厂']",36,39,33,35
1953,['Hangzhou'],"['杭', '州', '隆', '昌']",19,19,10,13
1953,"['Hao', 'Ding']","['杭', '州', '隆', '昌']",3,4,10,13
1958,"['more', 'than', '30,000']","['三', '万']",4,6,6,7
1959,['Guangdong'],"['广', '东']",16,16,16,17
1959,"['more', 'than', '2,000']","['建', '立', '起', '两', '千']",35,37,33,37
1960,"['Guangdong', 'Province']","['广', '东', '省']",11,12,12,14
1962,['First'],['第'],15,15,13,13
1962,"['Global', 'Chinese', 'Physics', 'Convention']","['大', '会', '筹', '备', '工', '作', '会', '议']",18,21,23,30
1963,"['the', 'Hong', 'Kong', 'Physics', 'Institute']","['汕', '头', '大', '学', '、', '中', '国', '物', '理', '学', '会']",36,40,25,35
1963,"['the', 'Chinese', 'Academy', 'of', 'Science']","['汕', '头', '大', '学']",50,54,25,28
1963,"['the', 'Overseas', 'Chinese', 'Physics', 'Institute']","['香', '港', '物', '理', '学', '会']",13,17,46,51
1963,"['the', 'Physics', 'Institute', 'of', 'Taipei', ',', 'China']","['汕', '头', '大', '学']",28,34,25,28
1963,"['the', 'National', 'Natural', 'Science', 'Foundation', 'of', 'China']","['汕', '头', '大', '学']",42,48,25,28
1963,"['the', 'Physics', 'Institute', 'of', 'China']","['中', '国']",22,26,53,54
1963,"['Shantou', 'University']","['香', '港', '物', '理', '学', '会', '、', '中', '国', '国', '家', '自', '然', '科', '学']",19,20,46,60
1965,"['Jici', 'Yan']","['李', '远', '哲']",37,38,14,16
1965,"['Zhenning', 'Yang']","['谢', '希', '德']",40,41,30,32
1965,"['Zhengdao', 'Li']","['杨', '振', '宁']",19,20,38,40
1965,"['Jianxiong', 'Wu']",['李'],28,29,14,14
1965,"['Daqiu', 'Wu']","['丁', '肇', '中', '、', '吴']",31,32,18,22
1965,"['Guangya', 'Zhu']","['吴', '大', '猷', '、', '谢', '希', '德', '、', '严', '济', '慈', '、', '杨', '振', '宁']",46,47,26,40
1965,"['Xide', 'Xie']","['李', '远', '哲']",34,35,14,16
1965,"['Zhaozhong', 'Ding']","['李', '远', '哲']",25,26,14,16
1965,"['Yuanzhe', 'Li']",['李'],22,23,10,10
1965,['17'],"['十', '七']",16,16,50,51
1965,"['Guangzhao', 'Zhou']","['丁', '肇', '中', '、', '吴', '健', '雄']",43,44,18,24
1971,"['the', 'United', 'Nations', 'Security', 'Council']","['在', '联', '合', '国', '安', '理', '会']",8,12,7,13
1971,['NATO'],"['在', '戈', '拉', '日', '代', '立', '即', '停', '火', '的', '决', '议', '以', '及', '北']",25,25,18,32
1971,['Gorazde'],"['在', '戈', '拉', '日']",23,23,18,21
1971,['Serbs'],"['波', '黑', '塞', '族']",31,31,35,38
1971,"['Bosnia', '-', 'Herzegovina']","['这', '次', '停', '火', '协', '议', '是', '在', '联', '合', '国']",33,35,0,10
1972,"['United', 'Nations']",['这'],13,14,29,29
1972,['Serb'],"['波', '黑', '塞', '族', '主', '要', '领', '导', '人']",1,1,0,8
1972,"['Bosnia', '-', 'Herzegovina']",['这'],19,21,29,29
1972,"['Bosnia', '-', 'Herzegovina']","['波', '黑', '塞', '族', '主', '要', '领', '导', '人', '和', '联', '合', '国']",4,6,0,12
1973,"['the', 'Serbian', 'Republic']","['共', '和', '国']",3,5,4,6
1973,['Milosevic'],"['塞', '尔', '维']",1,1,0,2
1974,"['Bosnia', '-', 'Herzegovina']",['黑'],23,25,13,13
1974,"['Bosnia', '-', 'Herzegovina']",['黑'],45,47,13,13
1977,"['the', 'HK', '-', 'UK', 'Legislative', 'Bureau']","['港', '英', '最', '后', '一', '届', '立', '法', '局']",8,13,5,13
1977,"['the', 'Regional', 'Municipal', 'Bureau']","['港', '英', '最', '后', '一', '届', '立', '法', '局', '、', '市', '政', '局']",19,22,5,17
1977,"['the', 'Municipal', 'Bureau']","['港', '英', '最', '后', '一', '届', '立', '法', '局', '、', '市', '政', '局']",15,17,5,17
1977,"['the', 'District', 'Parliament']","['港', '英', '最', '后', '一', '届', '立', '法', '局', '、', '市', '政', '局', '和', '区', '域']",25,27,5,20
1977,"['June', '30th', ',', '1997']","['一', '九', '九', '七', '年', '六', '月', '三', '十', '日', '终', '止', '。']",31,34,29,41
1979,['Russia'],"['即', '将', '出', '访', '俄']",7,7,5,9
1979,['France'],"['江', '泽', '民', '主', '席', '即', '将', '出', '访', '俄']",12,12,0,9
1979,['Ukraine'],"['即', '将', '出', '访', '俄']",10,10,5,9
1979,"['Zemin', 'Jiang']","['江', '泽', '民']",1,2,0,2
1980,"['the', 'Fangfei', 'Garden']","['在', '钓', '鱼', '台', '国', '宾', '馆', '芳', '菲', '苑']",13,15,3,12
1980,"['Sino', '-', 'Russian']","['他', '在', '钓', '鱼', '台', '国', '宾', '馆', '芳', '菲', '苑', '分', '别', '接', '受', '了', '俄']",28,30,2,18
1980,"['the', 'Diaoyutai', 'State', 'Guest', 'House']","['他', '在', '钓', '鱼', '台', '国', '宾', '馆']",17,21,2,9
1980,['Russia'],"['他', '在', '钓', '鱼', '台', '国', '宾', '馆', '芳', '菲', '苑', '分', '别', '接', '受', '了', '俄']",9,9,2,18
1980,"['Sino', '-', 'French']","['他', '在', '钓', '鱼', '台', '国', '宾', '馆', '芳', '菲', '苑', '分', '别', '接', '受', '了', '俄']",32,34,2,18
1980,['France'],"['他', '在', '钓', '鱼', '台', '国', '宾', '馆', '芳', '菲', '苑', '分', '别', '接', '受', '了', '俄']",11,11,2,18
1981,['Russia'],"['在', '那', '里', '，', '这', '是', '否', '会', '成', '为', '中', '俄']",22,22,26,37
1981,"['recent', 'years']","['这', '一', '问', '题', '时', '，', '江', '泽', '民', '表', '示', '，', '近', '几', '年']",60,61,50,64
1981,['Russia'],"['大', '量', '的', '中', '国', '公', '民', '持', '短', '期', '签', '证', '去', '俄']",58,58,8,21
1981,['China'],"['这', '是', '否', '会', '成', '为', '中', '俄']",31,31,30,37
1981,['Russia'],"['这', '是', '否', '会', '成', '为', '中', '俄']",33,33,30,37
1981,['China'],"['大', '量', '的', '中', '国', '公', '民', '持', '短', '期', '签', '证', '去', '俄']",56,56,8,21
1981,['Chinese'],"['两', '国']",13,13,91,92
1981,"['Zemin', 'Jiang']","['当', '记', '者']",42,43,0,2
1984,['Russia'],"['我', '相', '信', '，', '中', '俄']",13,13,0,5
1984,['China'],"['我', '相', '信', '，', '中', '俄']",11,11,0,5
1986,['France'],"['我', '又', '应', '密', '特', '朗', '总', '统', '的', '邀', '请', '对', '法']",24,24,13,25
1986,['China'],"['我', '又', '应', '密', '特', '朗', '总', '统', '的', '邀', '请', '对', '法']",4,4,13,25
1986,['April'],['我'],6,6,13,13
1986,['Mitterrand'],"['我', '又', '应', '密', '特', '朗']",15,15,13,18
1986,['Barisque'],"['我', '又', '应', '密', '特', '朗']",2,2,13,18
1989,['Taiwan'],"['他', '说', '，', '对', '法', '国', '同', '台']",16,16,0,7
1989,['France'],"['他', '说', '，', '对', '法', '国']",14,14,0,5
1991,"['50', 'million']","['三', '千']",42,43,22,23
1991,"['8', 'billion', 'yuan']","['八', '十', '亿', '元']",54,56,73,76
1991,"['about', '300,000']","['三', '千']",32,33,22,23
1991,['China'],"['前', '中', '国']",5,5,8,10
1991,"['over', '3,000']","['三', '十', '万']",8,9,44,46
1991,"['more', 'than', '600']","['三', '千']",24,26,22,23
1992,"['the', 'first', 'half', 'of', 'this', 'year']","['上', '半', '年']",1,6,2,4
1992,['56'],"['今', '年', '上', '半', '年', '国', '家', '对', '五', '十', '六']",12,12,0,10
1992,['47'],"['有', '四', '十', '七']",20,20,21,24
1992,"['84', '%']","['四', '十', '七', '家', '企', '业', '产', '品', '全', '部', '合', '格', '，']",27,28,22,34
1994,"['the', 'Straits', 'Association']","['海', '协']",13,15,10,11
1994,"['Straits', 'Association']","['海', '协']",8,9,10,11
1994,"['recent', 'years']","['在', '双', '方', '进', '行', '必', '要', '准', '备', '后', '，', '就', '近', '年']",55,56,25,38
1994,"['April', '12th']","['四', '月', '十', '二', '日']",5,6,4,8
1994,['Taiwanese'],"['大', '陆', '同', '胞', '、', '台', '湾']",52,52,47,53
1996,"['the', 'Straits', 'Association']","['两', '会', '协', '商']",2,4,78,81
1996,"['the', 'Straits', 'Foundation']","['两', '会', '协', '商']",15,17,78,81
1996,['Taiwanese'],"['协', '成', '立', '以', '来', '，', '不', '断', '向', '海', '基']",44,44,2,12
1997,"['the', 'Straits', 'Association']","['两', '岸', '同', '胞']",45,47,11,14
1999,"['the', 'Straits', 'Foundation']","['如', '海', '基', '会']",1,3,0,3
2000,['three'],['三'],8,8,10,10
2002,"['ten', 'years', 'ago']","['十', '年']",7,9,9,10
2002,['China'],"['现', '已', '成', '为', '中', '国']",20,20,13,18
2004,['China'],"['国', '家', '重', '点', '实', '验', '室', '，', '实', '际', '上', '已', '成', '为', '中', '国']",41,41,44,59
2005,['China'],"['在', '中', '国']",31,31,47,49
2006,"['the', 'Infrared', 'Physics', 'Laboratory']","['而', '红', '外', '物', '理', '实', '验', '室']",1,4,0,7
2008,"['Bavaria', ',', 'Germany']","['一', '八', '六', '二', '年', '德', '国', '巴', '伐', '利', '亚', '州']",12,14,0,11
2008,['1862'],"['二', '年', '德', '国', '巴', '伐', '利', '亚', '州']",1,1,3,11
2009,['8'],['８'],11,11,19,19
2009,"['the', 'past', '100', 'years']","['一', '百', '多', '年']",1,4,0,3
2012,"['the', 'Chinese', 'Academy', 'of', 'Sciences']","['大', '学', '奥', '斯', '特', '姆', '教', '授', '日', '前', '在', '给', '中', '国', '科', '学']",41,45,19,34
2012,"['a', 'few', 'days', 'ago']","['美', '国', '耶', '鲁', '大', '学', '奥', '斯', '特', '姆', '教', '授', '日', '前']",25,28,15,28
2012,['US'],"['前', '在', '给', '中', '国']",7,7,28,32
2012,['Austern'],"['研', '究', '权', '威', '人', '士']",1,1,8,13
2013,"['recent', 'years']","['据', '了', '解', '，', '中', '国', '近', '几', '年']",7,8,0,8
2013,['China'],"['中', '国']",4,4,4,5
2013,"['the', 'early', 'Cretaceous', 'age']","['中', '生', '代', '早', '期']",40,43,32,36
2013,"['the', 'early', 'Mesozoic', 'period']","['中', '生', '代', '早', '期']",16,19,32,36
2013,['Hebei'],"['甘', '肃']",26,26,12,13
2013,"['Inner', 'Mongolia']","['河', '北', '、', '内', '蒙']",28,29,15,19
2013,['Gansu'],"['甘', '肃']",24,24,12,13
2013,['Liaoning'],"['内', '蒙', '古', '、', '辽', '宁']",31,31,18,23
2015,['China'],"['此', '，', '国', '际', '上', '对', '在', '中', '国']",23,23,2,10
2015,['China'],"['此', '，', '国', '际', '上', '对', '在', '中', '国']",40,40,2,10
2015,['Chinese'],"['此', '，', '国', '际', '上', '对', '在', '中', '国']",26,26,2,10
2018,['China'],"['他', '确', '信', '，', '加', '、', '中', '两', '国']",10,10,0,8
2018,['Canada'],"['他', '确', '信', '，', '加', '、', '中', '两', '国']",8,8,0,8
2019,"['recent', 'years']","['近', '年']",7,8,6,7
2019,['China'],"['中', '加', '经', '贸', '关', '系', '虽', '有', '较', '大', '发', '展', '，', '但', '与', '两', '国']",20,20,10,26
2019,['Canada'],"['中', '加', '经', '贸', '关', '系']",22,22,10,15
2022,['McLauren'],"['麦', '克', '拉', '伦']",4,4,6,9
2024,"['the', 'United', 'Nations']","['联', '合', '国']",2,4,3,5
2025,['35'],"['三', '十', '五']",7,7,20,22
2025,"['the', 'State', 'Council']","['国', '务', '院']",13,15,4,6
2025,"['Qichen', 'Qian']","['三', '十', '五', '个', '单', '位', '的', '负', '责', '人']",26,27,20,29
2026,"['the', 'United', 'Nations']","['联', '合', '国']",12,14,8,10
2027,"['the', 'United', 'Nations']","['联', '合', '国']",3,5,3,5
2031,"['the', 'United', 'Nations', 'Charter']","['宪', '章']",23,26,24,25
2031,['China'],['他'],10,10,0,0
2031,"['United', 'Nations']","['他', '指', '出', '，', '在', '联', '合', '国']",38,39,0,7
2031,"['United', 'Nations']","['他', '指', '出', '，', '在', '联', '合', '国']",6,7,0,7
2031,['Charter'],"['他', '指', '出', '，', '在', '联', '合', '国']",47,47,0,7
2032,"['the', 'National', 'Committee']","['外', '经', '贸', '部']",10,12,9,12
2032,"['Yi', 'Wu']","['吴', '仪']",4,5,15,16
2032,"['the', 'United', 'Nations']","['吴', '仪', '在', '会', '议', '上', '就', '中', '国']",34,36,15,23
2032,['China'],"['在', '会', '议', '上', '就', '中', '国']",32,32,17,23
2032,"['Foreign', 'Economy', 'and', 'Trade', 'Ministry']","['在', '会', '议', '上', '就', '中', '国', '与', '联', '合', '国', '发', '展', '业', '务', '系']",16,20,17,32
2035,['Chinese'],"['大', '的', '中', '国']",2,2,1,4
2036,['Arabs'],"['阿', '拉', '伯', '人']",20,20,25,28
2036,"['Middle', 'Eastern']","['我', '们', '希', '望', '中', '国', '成', '为', '中', '东', '各', '国']",12,13,0,11
2036,['Israelis'],"['我', '们', '希', '望', '中', '国', '成', '为', '中', '东', '各', '国', '人', '民']",18,18,0,13
2038,"['the', 'Latin', 'American', 'Unification', 'Association']","['拉', '美', '一', '体', '化', '协', '会']",18,22,21,27
2038,['Bilyasainyaur'],"['有', '代', '表', '委', '员', '会', '主', '席', '比', '利', '亚', '塞', '尼', '奥', '尔']",4,4,5,19
2039,"['the', 'Latin', 'American', 'Unification', 'Association']","['一', '体', '化', '协', '会']",10,14,11,15
2039,['China'],"['作', '为', '观', '察', '员', '国', '与', '拉', '美']",4,4,2,10
2042,['China'],['小'],48,48,32,32
2042,['Nanjing'],"['南', '京']",36,36,0,1
2043,"['five', 'and', 'a', 'half', 'days']","['二', '十', '一', '颗', '彗', '核', '撞', '击', '时', '间', '持', '续', '五', '天']",10,14,0,13
2043,['21'],['彗'],4,4,4,4
2044,"['60', 'km', '/', 's']","['每', '秒', '六', '十', '公', '里']",29,32,37,42
2044,['Jupiter'],"['这', '颗', '彗', '星', '的', '二', '十', '一', '颗', '彗', '核', '与', '木', '星']",23,23,15,28
2044,['21'],['二'],20,20,20,20
2044,"['the', 'Zijin', 'Mountain', 'Astronomical', 'Observatory']","['天', '文', '专', '家']",5,9,8,11
2045,['12'],['三'],47,47,28,28
2045,['China'],"['三', '方', '达', '成', '的', '遣', '返', '在', '华', '老', '挝']",66,66,28,38
2045,['Yunnan'],"['云', '南']",36,36,44,45
2045,['Laotian'],"['三', '方', '达', '成', '的', '遣', '返', '在', '华', '老', '挝', '难', '民']",63,63,28,40
2045,['China'],"['在', '华', '老', '挝']",23,23,75,78
2045,"['Yunnan', 'Province']","['遣', '返', '人', '数', '占', '原', '在', '华', '老', '挝']",12,13,69,78
2045,['2917'],"['二', '千', '九', '百', '一', '十', '七']",44,44,55,61
2045,['China'],"['在', '华', '老', '挝']",34,34,75,78
2045,"['over', '73', '%']","['三', '方', '达', '成']",57,59,28,31
2045,['Laotian'],"['在', '华', '老', '挝', '难', '民', '协', '议', '，', '云', '南']",31,31,35,45
2045,['Laos'],"['遣', '返', '人', '数', '占', '原', '在', '华', '老', '挝']",25,25,69,78
2045,['UNHCR'],"['从', '云', '南', '省', '民', '政', '厅']",28,28,4,10
2046,"['the', 'State', 'Council']","['统', '一', '部', '署']",6,8,6,9
2046,['Yunnan'],"['云', '南']",13,13,20,21
2046,['Laotian'],"['云', '南']",27,27,20,21
2046,"['over', '64,100']","['六', '万', '四', '千', '一', '百']",19,20,30,35
2046,"['since', '1978']","['据', '国', '务', '院', '的', '统', '一', '部', '署', '，', '自', '一', '九', '七', '八', '年']",10,11,1,16
2046,['3994'],"['三', '千', '九', '百', '九', '十', '四']",31,31,53,59
2046,"['by', '1991']","['据', '国', '务', '院', '的', '统', '一', '部', '署', '，', '自', '一', '九', '七', '八', '年']",24,25,1,16
2047,"['the', 'past', '15', 'years']","['十', '五', '年']",1,4,0,2
2047,"['260', 'million', 'yuan']","['二', '点', '六', '亿', '元']",29,31,35,39
2047,"['over', '40']","['四', '十']",12,13,10,11
2049,['Laos'],"['老', '两', '国']",9,9,4,6
2049,['Laotian'],"['难', '民']",22,22,31,32
2049,['China'],"['在', '华', '老', '挝']",25,25,27,30
2049,['China'],"['老', '两', '国']",7,7,4,6
2049,['Laotian'],"['政', '府']",12,12,17,18
2050,['Yunnan'],"['云', '南']",7,7,7,8
2050,['Laotian'],"['在', '遣', '返', '过', '程']",25,25,0,4
2050,['UNHCR'],"['对', '难', '民', '的', '生', '活', '极', '为', '重', '视', '，', '并', '同', '老', '挝', '政', '府']",29,29,12,28
2051,['Yunnan'],"['云', '南']",11,11,3,4
2051,['Yunnan'],"['云', '南']",22,22,3,4
2051,['1075'],"['云', '南', '尚', '余', '一', '千', '零', '七', '十', '五', '名']",7,7,3,13
2051,['Laotian'],"['一', '千', '零', '七', '十', '五', '名', '老', '挝']",8,8,7,15
2053,['US'],"['这', '位', '发', '言', '人', '在', '回', '答', '记', '者', '提', '问', '时', '说', '，', '美']",16,16,0,15
2053,['Chinese'],"['这', '位', '发', '言', '人', '在', '回', '答', '记', '者', '提', '问', '时', '说', '，', '美']",23,23,0,15
2053,['Nixon'],"['美', '国', '前', '总', '统', '尼', '克', '松']",19,19,15,22
2053,['Chinese'],"['这', '位', '发', '言', '人', '在', '回', '答', '记', '者', '提', '问', '时', '说', '，', '美']",30,30,0,15
2055,['China'],"['要', '领', '导', '人']",4,4,5,8
2057,"['this', 'morning']","['今', '天']",24,25,18,19
2057,"['the', 'Kyrgyzstan', 'Republic']","['共', '和', '国']",7,9,9,11
2057,"['Peng', 'Li']",['李'],1,2,0,0
2057,['Akayev'],"['吉', '尔', '吉', '斯', '共', '和', '国', '总', '统', '阿', '卡', '耶', '夫']",5,5,5,17
2057,"['two', '-', 'and', '-', 'half', '-', 'hour']","['今', '天', '上', '午']",12,18,18,21
2059,"['the', 'United', 'Nations', 'Security', 'Council']","['他', '认', '为', '，', '中', '国', '作', '为', '联', '合', '国', '安', '理', '会']",8,12,0,13
2059,['China'],"['他', '认', '为', '，', '中', '国']",14,14,0,5
2061,"['Peng', 'Li']",['李'],1,2,0,0
2061,['Akayev'],"['江', '泽']",14,14,9,10
2061,"['Zemin', 'Jiang']","['李', '鹏', '总', '理', '首', '先', '转', '达', '了', '江', '泽', '民', '主', '席', '对', '阿', '卡']",10,11,0,16
2062,['Kyrgyzstan'],"['吉', '尔', '吉', '斯']",6,6,3,6
2063,['Kyrgyzstan'],"['吉', '尔', '吉', '斯', '将', '永', '远', '把', '中', '国']",3,3,4,13
2063,['China'],"['他', '表', '示', '，', '吉', '尔', '吉', '斯', '将', '永', '远', '把', '中', '国']",7,7,0,13
2063,"['Central', 'Asian']","['吉', '尔', '吉', '斯', '将', '永', '远', '把', '中', '国', '看', '作', '是', '中', '亚']",19,20,4,18
2064,"['Sino', '-', 'Kyrgyzstani']","['一', '致', '认', '为']",6,8,11,14
2066,['Kyrgyzstan'],"['吉', '尔', '吉', '斯']",16,16,4,7
2066,['China'],"['他', '表', '示', '，', '吉', '尔', '吉', '斯', '同', '中', '国']",22,22,0,10
2066,['Xinjiang'],"['新', '疆', '地', '区']",19,19,12,15
2067,"['Peng', 'Li']",['李'],1,2,0,0
2067,['China'],"['李', '鹏', '总', '理', '还', '说', '，', '中']",6,6,0,7
2067,"['Central', 'Asian']","['李', '鹏', '总', '理', '还', '说', '，', '中', '国', '支', '持', '中', '亚']",14,15,0,12
2067,['Russia'],"['李', '鹏', '总', '理', '还', '说', '，', '中', '国', '支', '持', '中', '亚']",21,21,0,12
2068,['Akayev'],"['中', '亚', '各', '国', '同', '俄', '罗', '斯']",1,1,8,15
2068,['Russia'],"['中', '亚', '各', '国', '同', '俄']",20,20,8,13
2068,"['Central', 'Asian']","['中', '亚']",16,17,8,9
2071,"['Guangdong', 'Province']","['广', '东', '省']",6,7,5,7
2071,"['the', 'past', 'two', 'years']","['近', '两', '年']",1,4,0,2
2072,"['more', 'than', 'half', 'a', 'month']","['每', '年', '都', '有', '几', '次', '历', '时', '半', '月']",26,30,0,9
2072,"['more', 'than', '1000']","['逾', '十', '万']",15,17,24,26
2072,"['more', 'than', '10,000']","['逾', '十', '万']",20,22,24,26
2073,"['62,000']","['六', '万', '二', '千']",27,27,45,48
2073,"['more', 'than', '463,000']","['六', '万', '二', '千']",17,19,45,48
2073,"['the', 'whole', 'year', 'of', '1993']","['三', '年', '一', '年']",1,5,3,6
2073,"['45.8', '%']","['四', '十', '六', '万', '三', '千', '多', '人']",39,40,26,33
2073,"['78', '%']","['三', '年', '一', '年']",53,54,3,6
2078,['Russian'],"['一', '批', '俄']",10,10,2,4
2078,"['the', '31st']","['３', '１', '日']",19,20,16,18
2078,['Berlin'],"['在', '柏', '林']",17,17,19,21
2078,['Germany'],"['３', '１', '日', '在', '柏', '林']",13,13,16,21
2079,['Europe'],"['苏', '联', '军', '队', '为', '打', '败', '纳', '粹', '主', '义', '和', '解', '放', '欧']",16,16,4,18
2079,['Soviet'],"['他', '指', '出', '，', '苏']",4,4,0,4
2080,"['380,000']","['３', '８', '万']",13,13,18,20
2080,['USSR'],"['一', '前', '，', '原', '苏', '联']",10,10,3,8
2080,"['Democratic', 'Republic', 'of', 'Germany']","['前', '民', '主', '德']",18,21,10,13
2080,['Germanys'],"['３', '８', '万', '军', '队', '。']",6,6,18,23
2081,['1991'],['１'],11,11,12,12
2081,['German'],['德'],1,1,0,0
2081,['Soviet'],"['原', '驻', '德', '苏', '军']",4,4,6,10
2082,"['the', 'end', 'of', 'this', 'month']","['协', '议', '，', '本', '月']",13,17,7,11
2082,['Russian'],"['据', '德', '俄', '两', '国', '的', '协', '议', '，', '本', '月', '底', '是', '俄']",24,24,1,14
2082,['Russia'],"['据', '德', '俄', '两', '国', '的', '协', '议', '，', '本', '月', '底', '是', '俄']",11,11,1,14
2082,['Germany'],"['据', '德', '俄', '两', '国']",9,9,1,5
2082,['Germany'],"['据', '德']",27,27,1,2
2083,"['12', 'billion', 'marks']","['１', '２', '０', '亿', '马', '克', '的']",6,8,14,20
2083,['Soviet'],"['据', '悉', '，', '德', '国', '为', '苏', '军']",15,15,0,7
2083,['Germany'],"['据', '悉', '，', '德', '国']",4,4,0,4
2086,['two'],['两'],20,20,16,16
2086,['Kunming'],"['昆', '明']",12,12,8,9
2086,['Kunming'],"['昆', '明']",4,4,0,1
2086,['two'],"['昆', '明', '至', '泰', '国', '清', '莱', '、', '昆', '明', '至', '缅', '甸', '腊', '戍', '的', '两']",1,1,0,16
2086,['Yunnan'],"['昆', '明']",23,23,0,1
2086,['Yunnan'],"['昆', '明']",29,29,0,1
2086,"['Lashio', ',', 'Burma']","['昆', '明', '至', '泰', '国', '清', '莱']",14,16,0,6
2086,"['Chiang', 'Mai', ',', 'Thailand']","['昆', '明', '至', '泰']",6,9,0,3
2086,['Thailand'],"['昆', '明', '至', '泰']",31,31,0,3
2086,['Vietnam'],['缅'],25,25,11,11
2087,"['Asian', 'Development', 'Bank']","['本', '届', '会', '议', '是', '由', '越', '南', '政', '府']",9,11,0,9
2087,['Vietnamese'],"['本', '届', '会', '议', '是', '由', '越', '南']",6,6,0,7
2088,['6'],['６'],9,9,8,8
2089,['Thailand'],"['）', '、', '柬', '埔', '寨', '、', '老', '挝']",31,31,19,26
2089,['1992'],['２'],1,1,6,6
2089,['Cambodia'],"['）', '、', '柬', '埔', '寨', '、', '老', '挝']",25,25,19,26
2089,['China'],"['１', '９', '９', '２', '年', '首', '先', '提', '出', '在', '由', '中', '国']",20,20,3,15
2089,"['the', 'Asian', 'Development', 'Bank']","['亚', '行']",3,6,0,1
2089,['Burma'],"['云', '南', '）', '、', '柬', '埔', '寨', '、', '老']",29,29,17,25
2089,['Vietnam'],"['）', '、', '柬', '埔', '寨', '、', '老', '挝']",33,33,19,26
2089,['Laos'],"['１', '９', '９', '２', '年', '首', '先', '提', '出', '在', '由', '中', '国']",27,27,3,15
2089,['Yunnan'],"['１', '９', '９', '２', '年', '首', '先', '提', '出', '在', '由', '中', '国', '（', '云', '南']",22,22,3,18
2091,['Thailand'],"['前', '已', '选', '定', '由', '泰']",38,38,20,25
2091,"['Hainan', 'Province']","['从', '海', '南', '省']",5,6,2,5
2091,['Hainan'],"['Ｅ', 'Ｖ', 'Ｐ', 'Ｅ', 'Ｃ']",13,13,27,31
